1 3985 1.000000
1 1896 1.000000
1 19 1.000000
1 1421 1.000000
1 6203 1.000000
1 647 1.000000
1 7699 1.000000
1 3448 1.000000
1 469 1.000000
1 1065 1.000000
1 6788 1.000000
1 1808 1.000000
1 147 1.000000
1 1014 1.000000
1 3334 1.000000
1 950 1.000000
1 3620 1.000000
1 633 1.000000
1 1104 1.000000
1 4087 1.000000
1 3205 1.000000
1 353 1.000000
1 3010 1.000000
1 358 1.000000
1 2464 1.000000
1 322 1.000000
1 5404 1.000000
1 1413 1.000000
1 685 1.000000
1 1170 1.000000
1 3145 1.000000
1 2717 1.000000
1 2824 1.000000
1 1902 1.000000
1 470 1.000000
1 3165 1.000000
1 1247 1.000000
2 145 1.000000
2 266 3.000000
2 2837 1.000000
2 675 1.000000
2 1895 1.000000
2 2869 3.000000
2 6945 3.000000
2 1597 1.000000
2 2247 1.000000
2 3541 3.000000
2 1466 3.000000
2 3706 3.000000
2 1068 3.000000
2 3250 3.000000
2 568 1.000000
2 1316 3.000000
2 3881 1.000000
2 581 1.000000
2 3847 3.000000
2 883 3.000000
2 3913 3.000000
2 413 3.000000
2 1390 3.000000
2 844 3.000000
2 2859 3.000000
2 1305 3.000000
2 1383 1.000000
2 1199 1.000000
2 3603 3.000000
2 3862 3.000000
2 296 3.000000
2 1556 3.000000
2 888 3.000000
2 317 1.000000
2 990 3.000000
2 3548 3.000000
2 2673 3.000000
2 5238 1.000000
2 885 3.000000
2 241 3.000000
2 5288 3.000000
2 2479 3.000000
2 260 3.000000
2 960 3.000000
2 519 1.000000
2 1141 3.000000
2 1278 3.000000
2 2629 3.000000
2 1775 3.000000
2 3859 3.000000
2 2302 1.000000
2 2058 1.000000
2 2830 3.000000
2 7206 1.000000
2 2338 1.000000
2 203 3.000000
2 3783 3.000000
2 1006 3.000000
2 199 1.000000
2 1339 1.000000
2 1213 3.000000
2 3888 3.000000
2 5440 3.000000
2 2171 1.000000
2 2124 1.000000
2 2817 3.000000
2 3231 3.000000
2 3429 1.000000
2 762 1.000000
2 1668 1.000000
2 1197 1.000000
2 964 3.000000
2 1995 1.000000
2 37 3.000000
2 889 3.000000
2 267 3.000000
2 2102 3.000000
2 417 3.000000
2 2787 3.000000
2 2027 1.000000
2 7373 3.000000
2 1566 1.000000
2 1675 1.000000
2 9 3.000000
2 3085 3.000000
2 3708 1.000000
2 683 3.000000
2 1296 3.000000
2 468 3.000000
2 2406 1.000000
2 3639 3.000000
2 2012 1.000000
2 706 3.000000
2 5713 3.000000
2 6080 3.000000
2 4834 3.000000
2 2272 3.000000
2 2432 3.000000
2 2073 3.000000
2 3896 3.000000
2 2151 3.000000
2 2580 1.000000
2 1769 1.000000
2 980 1.000000
2 303 3.000000
2 2909 3.000000
2 856 3.000000
2 408 1.000000
2 206 1.000000
2 939 1.000000
2 2084 3.000000
2 2781 1.000000
2 1 1.000000
2 2266 1.000000
2 1745 1.000000
2 436 3.000000
2 1476 1.000000
2 3465 3.000000
2 1678 1.000000
2 1368 3.000000
2 1572 1.000000
2 2731 1.000000
2 1699 1.000000
2 198 3.000000
2 1931 3.000000
2 2390 1.000000
2 3615 3.000000
2 4526 1.000000
2 1996 3.000000
2 262 1.000000
2 3538 1.000000
2 1017 1.000000
2 2313 3.000000
2 696 1.000000
2 4040 1.000000
2 5285 1.000000
2 1101 3.000000
2 897 3.000000
2 42 1.000000
2 1910 1.000000
2 2573 1.000000
2 292 1.000000
2 5189 1.000000
2 1948 1.000000
2 1083 3.000000
2 1815 1.000000
2 2195 1.000000
2 1032 1.000000
2 2328 1.000000
2 3585 3.000000
2 4220 1.000000
2 2477 1.000000
2 268 1.000000
2 2882 1.000000
2 5231 3.000000
2 94 1.000000
2 6072 1.000000
2 818 1.000000
2 3458 1.000000
2 1634 1.000000
2 2101 3.000000
2 2077 3.000000
2 3622 1.000000
2 619 1.000000
2 2793 1.000000
2 194 1.000000
2 1549 1.000000
2 23 1.000000
2 1663 1.000000
2 1992 1.000000
2 1267 1.000000
2 2053 3.000000
2 963 1.000000
2 1088 1.000000
2 1543 1.000000
2 4058 1.000000
2 2116 1.000000
2 1188 3.000000
2 1240 1.000000
2 6583 1.000000
2 1399 3.000000
2 1884 1.000000
2 1481 1.000000
2 310 3.000000
2 1960 1.000000
2 6765 3.000000
2 1525 1.000000
2 1391 1.000000
2 940 1.000000
2 442 1.000000
2 257 1.000000
2 2410 1.000000
2 3159 1.000000
2 1314 1.000000
2 3874 1.000000
2 896 1.000000
2 3277 1.000000
2 1511 1.000000
2 4624 1.000000
2 4298 1.000000
2 1030 1.000000
2 2269 1.000000
2 3659 1.000000
2 882 1.000000
2 219 1.000000
2 679 1.000000
2 611 1.000000
2 2605 1.000000
2 1825 1.000000
2 5514 1.000000
2 284 1.000000
2 2105 1.000000
2 2501 1.000000
2 63 1.000000
2 1801 1.000000
2 617 1.000000
2 133 1.000000
2 7019 1.000000
2 1493 1.000000
2 785 1.000000
2 410 1.000000
2 201 1.000000
2 826 1.000000
2 2010 1.000000
2 2950 1.000000
3 1672 3.000000
3 1587 3.000000
3 3998 3.000000
3 3483 3.000000
3 62 1.000000
3 5542 3.000000
3 583 1.000000
3 2970 1.000000
3 2836 3.000000
3 609 3.000000
3 2822 3.000000
3 3278 1.000000
3 69 3.000000
3 2684 3.000000
3 3453 3.000000
3 1983 3.000000
3 384 1.000000
3 1467 3.000000
3 179 1.000000
3 989 3.000000
3 3366 3.000000
3 2601 1.000000
3 605 3.000000
3 1939 3.000000
3 487 3.000000
3 3243 1.000000
3 4068 1.000000
3 1409 3.000000
3 3351 3.000000
3 395 3.000000
3 2657 1.000000
3 2724 1.000000
3 1923 1.000000
3 3137 3.000000
3 83 1.000000
3 6794 3.000000
3 2654 3.000000
3 600 3.000000
3 2090 3.000000
3 5102 3.000000
3 3512 3.000000
3 3316 3.000000
3 1115 3.000000
3 3197 3.000000
3 1343 3.000000
3 1854 3.000000
3 420 1.000000
3 1666 3.000000
3 1439 3.000000
3 2157 3.000000
3 3744 3.000000
3 3304 3.000000
3 3780 3.000000
3 1027 1.000000
3 974 1.000000
3 1796 1.000000
3 3019 3.000000
3 795 1.000000
3 892 1.000000
3 3173 3.000000
3 2112 3.000000
3 2523 1.000000
3 130 3.000000
3 1782 3.000000
3 1492 3.000000
3 427 3.000000
3 1348 1.000000
3 2356 3.000000
3 1858 3.000000
3 3378 3.000000
3 3151 1.000000
3 1215 3.000000
3 1021 1.000000
3 474 3.000000
3 218 1.000000
3 2628 1.000000
3 657 3.000000
3 391 1.000000
3 1111 1.000000
3 7014 3.000000
3 153 1.000000
3 5387 1.000000
3 7746 3.000000
3 3883 3.000000
3 3057 3.000000
3 4070 3.000000
3 2075 3.000000
3 901 3.000000
3 176 3.000000
3 1355 1.000000
3 1767 1.000000
3 4024 3.000000
3 967 3.000000
3 1806 1.000000
3 567 1.000000
3 1850 1.000000
3 1870 3.000000
3 3251 3.000000
3 1172 1.000000
3 1876 3.000000
3 851 1.000000
3 793 3.000000
3 1373 1.000000
3 4449 3.000000
3 1674 1.000000
3 108 1.000000
3 2783 3.000000
3 1235 1.000000
3 3174 1.000000
3 739 3.000000
3 2754 1.000000
3 1637 1.000000
3 1580 1.000000
3 515 1.000000
3 1334 1.000000
3 1991 3.000000
3 2587 3.000000
3 1598 3.000000
3 1149 1.000000
3 101 1.000000
3 306 1.000000
3 2108 3.000000
3 2371 1.000000
3 1382 1.000000
3 1298 3.000000
3 686 1.000000
3 331 1.000000
3 1290 1.000000
3 8 1.000000
3 4099 1.000000
3 1028 1.000000
3 285 1.000000
3 2423 1.000000
3 2592 1.000000
3 2339 1.000000
3 97 1.000000
3 3125 1.000000
3 2730 3.000000
3 2759 1.000000
3 1381 1.000000
3 8147 1.000000
3 3265 1.000000
3 1095 1.000000
3 79 1.000000
3 988 1.000000
3 4158 1.000000
3 2243 1.000000
3 995 1.000000
3 2550 3.000000
3 1723 1.000000
3 1158 1.000000
3 2240 1.000000
3 1055 1.000000
3 1189 1.000000
3 74 1.000000
3 737 1.000000
3 3273 1.000000
3 361 1.000000
3 1396 1.000000
3 2351 1.000000
3 1165 1.000000
4 1758 3.000000
4 7830 3.000000
4 4156 1.000000
4 4003 3.000000
4 2621 3.000000
4 1540 3.000000
4 791 3.000000
4 2866 3.000000
4 334 1.000000
4 103 3.000000
4 2312 3.000000
4 1283 1.000000
4 1901 3.000000
4 259 3.000000
4 4130 3.000000
4 4946 3.000000
4 1752 1.000000
4 770 1.000000
4 1860 1.000000
4 3988 3.000000
4 2331 3.000000
4 1233 3.000000
4 3314 3.000000
4 3814 3.000000
4 2334 3.000000
4 3460 3.000000
4 2723 3.000000
4 2006 1.000000
4 2539 3.000000
4 836 3.000000
4 1096 1.000000
4 579 1.000000
4 4664 3.000000
4 2087 3.000000
4 3203 1.000000
4 3655 3.000000
4 6387 3.000000
4 3449 3.000000
4 5140 3.000000
4 821 1.000000
4 251 3.000000
4 3507 3.000000
4 271 3.000000
4 1347 3.000000
4 2598 1.000000
4 1548 3.000000
4 1934 1.000000
4 779 3.000000
4 1311 1.000000
4 878 3.000000
4 1821 1.000000
4 312 1.000000
4 2103 3.000000
4 2078 1.000000
4 282 1.000000
4 590 3.000000
4 1714 3.000000
4 4898 3.000000
4 73 3.000000
4 3297 3.000000
4 1067 3.000000
4 1585 1.000000
4 1424 3.000000
4 965 1.000000
4 4063 1.000000
4 1437 3.000000
4 529 3.000000
4 57 3.000000
4 1519 3.000000
4 2176 3.000000
4 3240 1.000000
4 3012 3.000000
4 589 3.000000
4 192 1.000000
4 3517 3.000000
4 457 3.000000
4 2870 1.000000
4 2797 3.000000
4 3673 3.000000
4 3849 1.000000
4 615 1.000000
4 565 3.000000
4 734 3.000000
4 1071 1.000000
4 745 1.000000
4 622 3.000000
4 1066 3.000000
4 4069 3.000000
4 1897 3.000000
4 2683 3.000000
4 1958 3.000000
4 2661 1.000000
4 2098 1.000000
4 903 3.000000
4 2770 3.000000
4 632 3.000000
4 3357 3.000000
4 2962 1.000000
4 932 3.000000
4 1822 3.000000
4 148 1.000000
4 3848 3.000000
4 3002 3.000000
4 33 3.000000
4 7702 1.000000
4 1031 3.000000
4 969 1.000000
4 54 1.000000
4 1904 1.000000
4 5956 3.000000
4 5253 3.000000
4 1776 3.000000
4 423 3.000000
4 3003 3.000000
4 4637 1.000000
4 2170 1.000000
4 2878 3.000000
4 2135 3.000000
4 1092 1.000000
4 1406 1.000000
4 1471 3.000000
4 2636 1.000000
4 3308 1.000000
4 1586 1.000000
4 3740 3.000000
4 2569 3.000000
4 2900 3.000000
4 3879 3.000000
4 2774 3.000000
4 1420 1.000000
4 2045 1.000000
4 859 1.000000
4 871 1.000000
4 3952 1.000000
4 1405 1.000000
4 1528 3.000000
4 1212 1.000000
4 1234 1.000000
4 538 3.000000
4 2784 1.000000
4 1221 1.000000
4 722 3.000000
4 2647 3.000000
4 1783 1.000000
4 919 1.000000
4 212 3.000000
4 3336 3.000000
4 1152 1.000000
4 85 1.000000
4 607 1.000000
4 2023 1.000000
4 3401 1.000000
4 1425 1.000000
4 3865 3.000000
4 2956 1.000000
4 1110 1.000000
4 742 1.000000
4 1105 3.000000
4 862 1.000000
4 699 1.000000
4 2192 1.000000
4 7327 1.000000
4 3983 1.000000
4 211 1.000000
4 16 1.000000
4 1836 1.000000
4 1255 1.000000
4 1064 1.000000
4 3672 1.000000
4 2788 1.000000
4 230 3.000000
4 2733 1.000000
4 1669 3.000000
4 1078 3.000000
4 1664 1.000000
4 2249 3.000000
4 514 1.000000
4 3557 1.000000
4 1313 1.000000
4 2325 1.000000
4 122 1.000000
4 2990 1.000000
4 1082 1.000000
4 689 1.000000
4 1201 1.000000
4 4134 1.000000
4 5219 1.000000
4 1829 1.000000
4 416 1.000000
4 3692 1.000000
4 2225 1.000000
4 1685 1.000000
4 2804 1.000000
4 3390 1.000000
4 6181 1.000000
4 1544 1.000000
4 2238 1.000000
4 357 1.000000
4 18 1.000000
4 637 1.000000
4 5572 1.000000
4 4438 1.000000
4 941 1.000000
4 599 1.000000
4 3726 1.000000
4 455 1.000000
4 1716 1.000000
4 2066 1.000000
5 1323 1.000000
5 2499 3.000000
5 4141 1.000000
5 119 1.000000
5 1940 3.000000
5 2007 1.000000
5 3359 1.000000
5 96 3.000000
5 1738 3.000000
5 120 3.000000
5 2457 3.000000
5 3033 1.000000
5 1687 3.000000
5 1209 1.000000
5 2005 3.000000
5 6688 3.000000
5 1911 1.000000
5 1932 3.000000
5 3109 3.000000
5 2586 3.000000
5 3450 3.000000
5 213 3.000000
5 1016 1.000000
5 981 3.000000
5 2341 1.000000
5 3558 3.000000
5 323 3.000000
5 110 3.000000
5 2194 3.000000
5 385 1.000000
5 2394 1.000000
5 3993 3.000000
5 1246 3.000000
5 756 3.000000
5 6313 3.000000
5 64 3.000000
5 1137 1.000000
5 3118 1.000000
5 3021 3.000000
5 2734 3.000000
5 4023 3.000000
5 984 3.000000
5 4774 3.000000
5 4666 3.000000
5 3132 3.000000
5 874 1.000000
5 5105 3.000000
5 621 3.000000
5 295 1.000000
5 14 1.000000
5 2690 3.000000
5 2936 3.000000
5 151 1.000000
5 1113 1.000000
5 3070 3.000000
5 1712 1.000000
5 3383 1.000000
5 640 3.000000
5 1369 1.000000
5 5334 3.000000
5 220 1.000000
5 3039 1.000000
5 1142 3.000000
5 2444 3.000000
5 846 1.000000
5 3909 1.000000
5 4089 1.000000
5 2340 1.000000
5 150 3.000000
5 1700 3.000000
5 344 3.000000
5 3406 3.000000
5 1415 3.000000
5 450 3.000000
5 481 3.000000
5 6 1.000000
5 2014 3.000000
5 1688 3.000000
5 1963 3.000000
5 630 3.000000
5 1251 3.000000
5 1200 1.000000
5 1036 3.000000
5 2452 3.000000
5 2028 1.000000
5 3328 3.000000
5 2083 3.000000
5 286 3.000000
5 729 1.000000
5 3680 1.000000
5 157 1.000000
5 906 1.000000
5 1159 3.000000
5 5371 3.000000
5 2168 1.000000
5 744 1.000000
5 4536 3.000000
5 2 3.000000
5 4786 1.000000
5 452 3.000000
5 2213 3.000000
5 3730 3.000000
5 1956 3.000000
5 1813 3.000000
5 492 1.000000
5 498 1.000000
5 2823 3.000000
5 1186 3.000000
5 2557 3.000000
5 717 1.000000
5 618 1.000000
5 2031 1.000000
5 2888 3.000000
5 837 3.000000
5 1040 1.000000
5 2161 3.000000
5 672 1.000000
5 297 3.000000
5 1773 1.000000
5 4030 1.000000
5 3050 3.000000
5 3179 3.000000
5 3063 3.000000
5 1441 1.000000
5 141 1.000000
5 2846 3.000000
5 1946 1.000000
5 805 1.000000
5 3737 3.000000
5 496 1.000000
5 1724 1.000000
5 518 3.000000
5 1565 3.000000
5 193 1.000000
5 1857 1.000000
5 1461 1.000000
5 562 1.000000
5 25 1.000000
5 2976 1.000000
5 1359 1.000000
5 3624 3.000000
5 1483 1.000000
5 1639 1.000000
5 6210 1.000000
5 1091 1.000000
5 250 1.000000
5 2424 1.000000
5 1496 1.000000
5 916 1.000000
5 4701 1.000000
5 425 1.000000
5 1153 1.000000
5 1144 1.000000
5 3901 1.000000
5 853 1.000000
5 2242 1.000000
5 2532 1.000000
5 1532 1.000000
5 5245 3.000000
5 1795 1.000000
5 3338 1.000000
5 2806 1.000000
5 1823 1.000000
5 1007 1.000000
5 2201 1.000000
5 1093 1.000000
5 305 1.000000
5 1169 1.000000
5 1236 1.000000
5 2665 1.000000
5 300 1.000000
5 705 1.000000
5 2365 1.000000
6 208 3.000000
6 5628 3.000000
6 1967 3.000000
6 2841 3.000000
6 3283 3.000000
6 2989 3.000000
6 768 3.000000
6 1759 3.000000
6 1859 3.000000
6 1099 3.000000
6 2740 3.000000
6 2646 3.000000
6 3775 3.000000
6 2978 3.000000
6 1450 3.000000
6 1919 1.000000
6 1129 3.000000
6 3322 1.000000
6 1191 3.000000
6 850 3.000000
6 7240 3.000000
6 3838 1.000000
6 4960 1.000000
6 2343 3.000000
6 1011 3.000000
6 1116 3.000000
6 4696 3.000000
6 1182 3.000000
6 3341 3.000000
6 1024 3.000000
6 2001 1.000000
6 3940 1.000000
6 1512 3.000000
6 1595 1.000000
6 4324 1.000000
6 665 1.000000
6 3539 1.000000
6 2123 3.000000
6 3731 3.000000
6 823 1.000000
6 3921 3.000000
6 238 3.000000
6 149 3.000000
6 48 1.000000
6 2129 1.000000
6 4011 3.000000
6 3035 3.000000
6 3644 3.000000
6 430 3.000000
6 7298 3.000000
6 3745 1.000000
6 163 3.000000
6 1293 3.000000
6 1707 3.000000
6 350 1.000000
6 1725 3.000000
6 158 1.000000
6 3255 1.000000
6 3863 3.000000
6 1596 1.000000
6 1527 3.000000
6 2692 1.000000
6 2466 1.000000
6 13 3.000000
6 5526 3.000000
6 2207 1.000000
6 3375 3.000000
6 2721 1.000000
6 1581 3.000000
6 3034 3.000000
6 2931 3.000000
6 2975 1.000000
6 6707 1.000000
6 3029 3.000000
6 566 3.000000
6 554 1.000000
6 1947 1.000000
6 3774 3.000000
6 396 1.000000
6 3235 3.000000
6 2282 3.000000
6 2044 3.000000
6 365 1.000000
6 2944 1.000000
6 1615 3.000000
6 2367 3.000000
6 1774 1.000000
6 71 1.000000
6 1937 3.000000
6 44 1.000000
6 3041 3.000000
6 506 3.000000
6 913 1.000000
6 5806 1.000000
6 1702 1.000000
6 2241 1.000000
6 1986 3.000000
6 1059 3.000000
6 3474 1.000000
6 3144 3.000000
6 929 1.000000
6 1176 1.000000
6 612 1.000000
6 760 1.000000
6 1400 1.000000
6 3022 1.000000
6 1590 3.000000
6 551 1.000000
6 3634 3.000000
6 1847 3.000000
6 347 1.000000
6 321 1.000000
6 1799 1.000000
6 3049 3.000000
6 877 3.000000
6 2062 3.000000
6 3209 3.000000
6 3167 3.000000
6 1219 1.000000
6 3372 3.000000
6 1044 1.000000
6 803 1.000000
6 1193 1.000000
6 1982 3.000000
6 1057 1.000000
6 557 1.000000
6 1148 1.000000
6 5587 1.000000
6 2485 1.000000
6 1102 3.000000
6 1370 1.000000
6 2366 3.000000
6 2134 1.000000
6 2226 1.000000
6 1432 3.000000
6 1166 3.000000
6 1401 1.000000
6 555 3.000000
6 3846 3.000000
6 2572 3.000000
6 2883 3.000000
6 1232 3.000000
6 2063 3.000000
6 274 1.000000
6 776 3.000000
6 2288 1.000000
6 447 1.000000
6 302 1.000000
6 226 1.000000
6 1469 1.000000
6 786 1.000000
6 3337 1.000000
